candidate_id,gender,ethnicity,education_level,age,university_rank,years_experience
3068,Male,Asian,Bachelor,21,Tier 3,2.0
3069,Male,Asian,Bachelor,22,Tier 2,0.0
3070,Female,Asian,Master,43,Tier 1,5.0
3071,Other,Asian,Bachelor,23,Tier 2,1.0
3072,Female,Asian,Bachelor,22,Tier 3,2.0
3073,Female,Asian,Bachelor,22,Tier 3,2.0
3074,Female,Asian,Bachelor,52,Tier 3,7.0
3075,Female,White,Bachelor,23,Tier 3,0.0
3076,Male,Black,Bachelor,49,Tier 3,7.0
3077,Female,Hispanic,Bachelor,23,Tier 3,0.0
3078,Female,Prefer not to say,Bachelor,38,Tier 3,7.0
3079,Male,Black,Bachelor,39,Tier 3,7.0
3080,Male,Prefer not to say,Bachelor,42,Tier 3,6.0
3081,Male,Other,Bachelor,21,Tier 2,0.0
3082,Female,Asian,Bachelor,22,Tier 3,0.0
3083,Female,Hispanic,Bachelor,23,Tier 3,0.0
3084,Prefer not to say,Asian,Bachelor,33,Tier 3,7.0
3085,Male,Asian,Bachelor,22,Tier 3,0.0
3086,Prefer not to say,Prefer not to say,Bachelor,23,Tier 1,0.0
3087,Female,Asian,Master,41,Tier 2,7.0
3088,Female,Hispanic,Bachelor,21,Tier 2,0.0
3089,Prefer not to say,Black,Bachelor,22,Tier 2,0.0
3090,Prefer not to say,Hispanic,Bachelor,21,Tier 3,0.0
3091,Female,Prefer not to say,PhD,49,Tier 3,9.0
3092,Female,Black,Bachelor,35,Tier 3,3.0
3093,Other,Prefer not to say,Bachelor,30,Tier 3,4.0
3094,Female,Other,Bachelor,22,Tier 3,0.0
3095,Male,Black,Master,53,Tier 2,11.0
3096,Female,White,Bachelor,21,Tier 3,0.0
3097,Female,Other,Bachelor,22,Tier 2,1.0
3098,Male,Prefer not to say,Bachelor,47,Tier 1,7.0
3099,Female,White,Master,26,Tier 2,3.0
3100,Female,Black,Bachelor,46,Tier 1,5.0
3101,Prefer not to say,Asian,Bachelor,23,Tier 3,0.0
3102,Male,White,Bachelor,22,Tier 3,1.0
3103,Male,Black,Bachelor,33,Tier 3,7.0
3104,Female,Black,Bachelor,50,Tier 3,9.0
3105,Prefer not to say,Black,Bachelor,22,Tier 3,0.0
3106,Male,Hispanic,Bachelor,34,Tier 3,7.0
3107,Male,Hispanic,Master,27,Tier 3,1.0
3108,Male,White,Master,50,Tier 3,6.0
3109,Female,Hispanic,Bachelor,22,Tier 3,0.0
3110,Prefer not to say,White,Bachelor,22,Tier 3,0.0
3111,Male,Hispanic,Bachelor,29,Tier 3,1.0
3112,Female,Asian,Master,45,Tier 2,8.0
3113,Female,Black,Master,47,Tier 3,12.0
3114,Female,Hispanic,Master,53,Tier 3,8.0
3115,Other,Asian,Master,47,Tier 3,11.0
3116,Female,Hispanic,PhD,27,Tier 2,2.0
3117,Other,Asian,Bachelor,22,Tier 3,2.0
3118,Female,White,Bachelor,21,Tier 1,0.0
3119,Female,Black,Bachelor,23,Tier 2,1.0
3120,Male,Black,Master,25,Tier 3,2.0
3121,Male,Hispanic,Bachelor,23,Tier 3,0.0
3122,Male,White,Bachelor,48,Tier 3,8.0
3123,Female,White,Bachelor,23,Tier 3,0.0
3124,Female,Asian,Bachelor,55,Tier 1,9.0
3125,Male,Hispanic,Bachelor,29,Tier 2,2.0
3126,Female,Asian,Bachelor,22,Tier 3,0.0
3127,Male,Asian,Master,45,Tier 3,7.0
3128,Female,Prefer not to say,Master,44,Tier 3,10.0
3129,Female,Asian,Bachelor,23,Tier 2,1.0
3130,Female,Asian,Bachelor,22,Tier 1,0.0
3131,Female,Black,Bachelor,23,Tier 1,0.0
3132,Female,Hispanic,Master,36,Tier 2,7.0
3133,Male,Black,Bachelor,23,Tier 2,0.0
3134,Male,Asian,Bachelor,42,Tier 3,10.0
3135,Male,Asian,Bachelor,21,Tier 2,0.0
3136,Female,Prefer not to say,Bachelor,21,Tier 2,0.0
3137,Female,Hispanic,Master,25,Tier 3,0.0
3138,Other,Prefer not to say,Bachelor,22,Tier 3,0.0
3139,Male,Hispanic,Bachelor,46,Tier 3,6.0
3140,Male,White,Bachelor,22,Tier 3,0.0
3141,Male,White,Bachelor,28,Tier 3,3.0
3142,Male,Hispanic,Master,26,Tier 1,4.0
3143,Female,Prefer not to say,Bachelor,23,Tier 3,2.0
3144,Female,Asian,Bachelor,21,Tier 3,0.0
3145,Male,White,PhD,38,Tier 3,7.0
3146,Female,White,Master,28,Tier 3,2.0
3147,Prefer not to say,Hispanic,Bachelor,23,Tier 2,1.0
3148,Other,Hispanic,Bachelor,21,Tier 3,0.0
3149,Male,Black,Master,47,Tier 3,11.0
3150,Female,Black,Bachelor,22,Tier 3,1.0
3151,Male,Other,Bachelor,23,Tier 2,0.0
3152,Other,Other,Master,24,Tier 3,1.0
3153,Prefer not to say,White,Bachelor,52,Tier 3,9.0
3154,Male,Asian,Master,25,Tier 3,3.0
3155,Male,White,Master,21,Tier 3,0.0
3156,Prefer not to say,Hispanic,PhD,50,Tier 3,10.0
3157,Prefer not to say,Other,Bachelor,21,Tier 2,0.0
3158,Male,White,PhD,30,Tier 1,2.0
3159,Other,Black,Bachelor,23,Tier 3,0.0
3160,Female,Hispanic,Master,32,Tier 3,4.0
3161,Female,White,Bachelor,39,Tier 3,8.0
3162,Prefer not to say,Other,Master,24,Tier 2,1.0
3163,Female,Hispanic,Bachelor,23,Tier 1,0.0
3164,Male,Asian,PhD,49,Tier 3,10.0
3165,Male,Asian,Bachelor,54,Tier 1,11.0
3166,Female,Hispanic,PhD,30,Tier 3,5.0
3167,Female,Other,Bachelor,22,Tier 3,0.0
3168,Male,Hispanic,Bachelor,22,Tier 2,0.0
3169,Male,Prefer not to say,Bachelor,22,Tier 3,0.0
3170,Male,Prefer not to say,PhD,51,Tier 2,9.0
3171,Female,White,Bachelor,23,Tier 2,0.0
3172,Female,Black,Bachelor,23,Tier 3,0.0
3173,Male,Asian,Bachelor,50,Tier 3,10.0
3174,Male,Other,Bachelor,22,Tier 3,0.0
3175,Prefer not to say,Other,Bachelor,23,Tier 2,2.0
3176,Female,Asian,Bachelor,23,Tier 3,0.0
3177,Female,Prefer not to say,Bachelor,23,Tier 3,1.0
3178,Male,Black,Bachelor,25,Tier 3,4.0
3179,Male,Other,Master,46,Tier 1,8.0
3180,Prefer not to say,Black,Bachelor,23,Tier 2,0.0
3181,Male,Asian,Master,28,Tier 3,4.0
3182,Male,White,Bachelor,22,Tier 2,1.0
3183,Male,Hispanic,PhD,21,Tier 3,0.0
3184,Male,Hispanic,Bachelor,24,Tier 3,0.0
3185,Female,Hispanic,Master,22,Tier 2,0.0
3186,Male,White,Bachelor,23,Tier 1,0.0
3187,Prefer not to say,Hispanic,Bachelor,21,Tier 3,1.0
3188,Prefer not to say,Prefer not to say,Bachelor,23,Tier 1,0.0
3189,Other,Black,Master,28,Tier 3,1.0
3190,Female,Black,PhD,24,Tier 2,0.0
3191,Male,Asian,Master,26,Tier 1,1.0
3192,Male,Black,Master,31,Tier 1,5.0
3193,Prefer not to say,Black,Master,27,Tier 3,3.0
3194,Male,Black,Master,28,Tier 2,5.0
3195,Female,Hispanic,Master,27,Tier 3,5.0
3196,Female,Hispanic,Bachelor,43,Tier 2,10.0
3197,Male,Asian,PhD,40,Tier 3,8.0
3198,Male,Asian,Bachelor,22,Tier 3,0.0
3199,Female,Asian,Master,24,Tier 2,0.0
3200,Female,Hispanic,Master,27,Tier 3,1.0
3201,Male,Black,Bachelor,23,Tier 3,0.0
3202,Female,White,Bachelor,23,Tier 3,0.0
3203,Male,White,Bachelor,22,Tier 2,0.0
3204,Other,Other,Bachelor,23,Tier 2,0.0
3205,Male,Hispanic,Bachelor,32,Tier 2,6.0
3206,Other,Other,Master,28,Tier 3,4.0
3207,Male,Asian,Bachelor,21,Tier 3,0.0
3208,Male,Black,Bachelor,22,Tier 3,0.0
3209,Other,Black,Bachelor,22,Tier 3,0.0
3210,Female,White,Bachelor,52,Tier 3,10.0
3211,Female,Other,Bachelor,21,Tier 2,0.0
3212,Female,Black,Master,27,Tier 3,3.0
3213,Female,Asian,Bachelor,21,Tier 2,0.0
3214,Prefer not to say,Asian,Master,38,Tier 3,6.0
3215,Male,Black,Bachelor,23,Tier 3,0.0
3216,Female,Hispanic,Master,48,Tier 3,11.0
3217,Female,Other,Bachelor,23,Tier 3,0.0
3218,Male,White,Bachelor,21,Tier 3,0.0
3219,Male,Black,Bachelor,44,Tier 3,11.0
3220,Prefer not to say,Hispanic,Bachelor,23,Tier 1,0.0
3221,Female,White,PhD,26,Tier 3,5.0
3222,Male,Hispanic,Bachelor,23,Tier 3,0.0
3223,Female,Hispanic,Bachelor,23,Tier 3,1.0
3224,Female,Asian,Bachelor,21,Tier 3,1.0
3225,Other,White,Bachelor,23,Tier 3,0.0
3226,Male,Black,Master,44,Tier 3,11.0
3227,Prefer not to say,Asian,Master,28,Tier 3,0.0
3228,Male,Asian,Master,25,Tier 3,1.0
3229,Male,White,Bachelor,50,Tier 3,12.0
3230,Female,Asian,Bachelor,22,Tier 3,0.0
3231,Male,Asian,Bachelor,30,Tier 2,2.0
3232,Male,Black,Bachelor,26,Tier 3,3.0
3233,Other,Prefer not to say,Master,46,Tier 3,12.0
3234,Other,Prefer not to say,Master,24,Tier 3,0.0
3235,Male,Hispanic,Bachelor,33,Tier 3,3.0
3236,Male,Asian,PhD,36,Tier 2,7.0
3237,Female,Asian,Bachelor,36,Tier 1,6.0
3238,Female,White,Bachelor,30,Tier 3,4.0
3239,Female,Hispanic,Bachelor,50,Tier 3,9.0
3240,Male,Prefer not to say,Master,26,Tier 3,3.0
3241,Female,Prefer not to say,Bachelor,22,Tier 3,0.0
3242,Female,Asian,Bachelor,21,Tier 1,0.0
3243,Other,Other,Bachelor,43,Tier 3,7.0
3244,Female,Hispanic,Bachelor,23,Tier 3,2.0
3245,Female,Hispanic,Bachelor,51,Tier 3,9.0
3246,Male,White,Bachelor,21,Tier 3,1.0
3247,Male,Asian,Bachelor,53,Tier 3,12.0
3248,Female,Black,Bachelor,49,Tier 3,6.0
3249,Male,Prefer not to say,Bachelor,21,Tier 2,0.0
3250,Female,Asian,Master,24,Tier 1,0.0
3251,Female,Black,Bachelor,21,Tier 2,0.0
3252,Female,Black,Master,50,Tier 3,12.0
3253,Male,Other,Bachelor,22,Tier 2,0.0
3254,Female,Black,Bachelor,23,Tier 3,0.0
3255,Other,White,Bachelor,21,Tier 2,0.0
3256,Male,Hispanic,PhD,54,Tier 2,9.0
3257,Male,Black,Bachelor,30,Tier 3,3.0
3258,Male,Prefer not to say,Bachelor,51,Tier 2,11.0
3259,Male,Black,Master,26,Tier 2,0.0
3260,Female,Asian,Bachelor,21,Tier 1,0.0
3261,Prefer not to say,Asian,Bachelor,21,Tier 2,2.0
3262,Female,White,Master,41,Tier 3,7.0
3263,Male,Asian,Master,49,Tier 3,7.0
3264,Male,Black,Master,24,Tier 2,0.0
3265,Female,White,Bachelor,22,Tier 3,0.0
3266,Male,Prefer not to say,Bachelor,29,Tier 2,3.0
3267,Female,Hispanic,Bachelor,22,Tier 3,0.0
3268,Male,Black,Master,26,Tier 2,5.0
3269,Other,Asian,PhD,52,Tier 3,12.0
3270,Male,Hispanic,Bachelor,22,Tier 3,0.0
3271,Male,Prefer not to say,Master,45,Tier 3,8.0
3272,Female,White,Bachelor,21,Tier 2,0.0
3273,Other,Asian,Bachelor,23,Tier 3,0.0
3274,Male,Asian,Bachelor,21,Tier 2,0.0
3275,Other,Black,Bachelor,23,Tier 3,0.0
3276,Male,Other,Bachelor,31,Tier 3,8.0
3277,Male,Asian,Master,31,Tier 3,6.0
3278,Male,White,Bachelor,29,Tier 3,4.0
3279,Male,Black,Bachelor,23,Tier 3,0.0
3280,Female,White,Master,26,Tier 3,2.0
3281,Female,Asian,Bachelor,53,Tier 2,12.0
3282,Female,Black,Bachelor,40,Tier 3,9.0
3283,Male,Black,Bachelor,52,Tier 2,10.0
3284,Female,White,Bachelor,22,Tier 2,0.0
3285,Male,White,Bachelor,23,Tier 3,0.0
3286,Male,White,Bachelor,47,Tier 3,12.0
3287,Male,Hispanic,Master,21,Tier 1,0.0
3288,Male,White,Bachelor,44,Tier 3,11.0
3289,Female,White,PhD,55,Tier 3,10.0
3290,Prefer not to say,Other,Bachelor,49,Tier 3,9.0
3291,Female,White,Bachelor,21,Tier 2,0.0
3292,Prefer not to say,Asian,Master,42,Tier 3,12.0
3293,Female,Black,Bachelor,22,Tier 3,1.0
3294,Female,Asian,Master,25,Tier 2,2.0
3295,Other,Black,Master,26,Tier 3,5.0
3296,Other,Hispanic,Bachelor,22,Tier 3,2.0
3297,Female,White,Bachelor,21,Tier 2,0.0
3298,Male,White,Bachelor,21,Tier 3,1.0
3299,Female,Hispanic,Master,24,Tier 2,0.0
3300,Other,Black,Bachelor,35,Tier 3,6.0
3301,Male,White,Master,54,Tier 3,7.0
3302,Male,White,Bachelor,54,Tier 3,6.0
3303,Prefer not to say,White,PhD,25,Tier 2,4.0
3304,Female,White,Bachelor,23,Tier 3,0.0
3305,Female,Hispanic,Bachelor,22,Tier 2,0.0
3306,Male,Other,Bachelor,23,Tier 1,0.0
3307,Male,Hispanic,Bachelor,43,Tier 2,7.0
3308,Male,Hispanic,Bachelor,32,Tier 1,8.0
3309,Male,Black,Bachelor,45,Tier 3,6.0
3310,Male,Prefer not to say,Master,34,Tier 3,8.0
3311,Female,Black,Bachelor,26,Tier 3,3.0
3312,Female,Black,Master,26,Tier 2,4.0
3313,Male,Black,PhD,47,Tier 3,12.0
3314,Prefer not to say,Asian,Master,26,Tier 1,3.0
3315,Female,Asian,Master,26,Tier 2,5.0
3316,Male,Asian,Master,27,Tier 3,4.0
3317,Prefer not to say,White,Master,24,Tier 2,2.0
3318,Male,Other,Bachelor,42,Tier 2,5.0
3319,Other,White,Bachelor,23,Tier 3,0.0
3320,Male,White,Master,25,Tier 3,0.0
3321,Male,Black,Bachelor,23,Tier 3,0.0
3322,Male,White,Bachelor,22,Tier 3,2.0
3323,Prefer not to say,Asian,PhD,28,Tier 3,2.0
3324,Prefer not to say,Prefer not to say,PhD,52,Tier 3,6.0
3325,Male,Hispanic,Bachelor,22,Tier 3,0.0
3326,Female,Hispanic,Master,27,Tier 2,1.0
3327,Female,Black,Master,26,Tier 3,2.0
3328,Male,Other,Bachelor,21,Tier 3,0.0
3329,Female,Black,Bachelor,22,Tier 2,0.0
3330,Female,Black,Bachelor,23,Tier 3,0.0
3331,Prefer not to say,White,Bachelor,39,Tier 3,8.0
3332,Female,Hispanic,Master,25,Tier 2,3.0
3333,Male,White,Bachelor,21,Tier 3,0.0
3334,Male,Black,Bachelor,38,Tier 2,8.0
3335,Female,White,Bachelor,21,Tier 2,0.0
3336,Other,Black,Bachelor,23,Tier 2,0.0
3337,Male,White,Bachelor,47,Tier 3,6.0
3338,Female,White,Bachelor,22,Tier 2,0.0
3339,Other,Hispanic,Master,38,Tier 1,6.0
3340,Prefer not to say,Asian,Bachelor,22,Tier 3,0.0
3341,Male,Prefer not to say,Bachelor,29,Tier 2,3.0
3342,Female,Black,Master,26,Tier 2,4.0
3343,Other,Hispanic,Master,46,Tier 2,5.0
3344,Prefer not to say,Asian,Bachelor,25,Tier 3,1.0
3345,Male,Black,Bachelor,21,Tier 2,0.0
3346,Male,Black,Bachelor,46,Tier 3,5.0
3347,Male,Asian,Bachelor,29,Tier 3,3.0
3348,Male,White,Master,25,Tier 3,0.0
3349,Prefer not to say,Hispanic,Bachelor,22,Tier 3,0.0
3350,Prefer not to say,Asian,Master,24,Tier 3,0.0
3351,Other,Hispanic,Bachelor,33,Tier 3,5.0
3352,Female,Other,Master,38,Tier 2,5.0
3353,Female,Asian,Bachelor,21,Tier 2,0.0
3354,Female,Prefer not to say,Bachelor,42,Tier 3,6.0
3355,Female,Black,Master,28,Tier 2,0.0
3356,Female,White,Bachelor,21,Tier 3,0.0
3357,Prefer not to say,Hispanic,PhD,50,Tier 3,8.0
3358,Male,Hispanic,Bachelor,21,Tier 3,0.0
3359,Male,Hispanic,PhD,55,Tier 2,10.0
3360,Male,Other,Bachelor,27,Tier 1,3.0
3361,Female,White,Master,27,Tier 3,5.0
3362,Prefer not to say,Other,Bachelor,23,Tier 2,0.0
3363,Male,Asian,Bachelor,23,Tier 2,2.0
3364,Female,Asian,Bachelor,22,Tier 3,0.0
3365,Prefer not to say,Other,Bachelor,48,Tier 2,12.0
3366,Male,Prefer not to say,Master,45,Tier 3,9.0
3367,Female,Other,Bachelor,51,Tier 2,8.0
3368,Prefer not to say,Hispanic,PhD,41,Tier 3,5.0
3369,Female,Other,Master,28,Tier 3,1.0
3370,Female,White,Bachelor,23,Tier 2,0.0
3371,Male,White,Bachelor,50,Tier 2,6.0
3372,Female,Black,Bachelor,23,Tier 2,0.0
3373,Female,Hispanic,Master,25,Tier 2,0.0
3374,Female,White,Bachelor,21,Tier 2,0.0
3375,Prefer not to say,Hispanic,Bachelor,50,Tier 3,11.0
3376,Female,Prefer not to say,Bachelor,23,Tier 3,1.0
3377,Prefer not to say,Hispanic,Master,26,Tier 2,5.0
3378,Female,White,Bachelor,40,Tier 3,5.0
3379,Female,Prefer not to say,Master,25,Tier 3,5.0
3380,Female,Hispanic,Master,43,Tier 3,10.0
3381,Male,White,Master,26,Tier 2,3.0
3382,Female,Prefer not to say,Master,27,Tier 3,2.0
3383,Female,Hispanic,Master,53,Tier 2,11.0
3384,Female,White,Bachelor,29,Tier 2,4.0
3385,Female,Hispanic,Bachelor,21,Tier 3,0.0
3386,Male,White,Bachelor,21,Tier 2,0.0
3387,Male,Asian,Bachelor,22,Tier 1,0.0
3388,Male,Prefer not to say,Bachelor,54,Tier 1,9.0
3389,Other,White,Master,37,Tier 3,5.0
3390,Female,White,Bachelor,21,Tier 3,0.0
3391,Male,White,Bachelor,22,Tier 3,0.0
3392,Female,Black,Bachelor,33,Tier 3,7.0
3393,Male,Prefer not to say,Bachelor,21,Tier 2,0.0
3394,Other,Asian,Master,28,Tier 3,4.0
3395,Prefer not to say,Hispanic,Bachelor,23,Tier 3,0.0
3396,Female,Other,Bachelor,23,Tier 3,0.0
3397,Other,Black,Bachelor,42,Tier 3,11.0
3398,Female,Hispanic,Master,26,Tier 3,1.0
3399,Other,White,Master,24,Tier 3,0.0
3400,Female,White,Bachelor,55,Tier 2,7.0
3401,Other,White,Bachelor,23,Tier 3,0.0
3402,Female,White,Bachelor,22,Tier 3,0.0
3403,Female,Hispanic,Bachelor,48,Tier 3,7.0
3404,Female,Hispanic,Bachelor,53,Tier 3,10.0
3405,Female,Other,Bachelor,21,Tier 3,0.0
3406,Male,White,Bachelor,21,Tier 3,0.0
3407,Female,Other,Bachelor,53,Tier 3,10.0
3408,Male,Asian,Bachelor,48,Tier 3,8.0
3409,Male,White,Master,27,Tier 3,2.0
3410,Male,White,Bachelor,22,Tier 3,0.0
3411,Female,Asian,Master,25,Tier 3,4.0
3412,Male,White,Bachelor,34,Tier 3,7.0
3413,Female,Hispanic,Bachelor,53,Tier 2,6.0
3414,Male,Black,Bachelor,21,Tier 3,1.0
3415,Male,Hispanic,Master,28,Tier 2,2.0
3416,Prefer not to say,Prefer not to say,Bachelor,45,Tier 3,8.0
3417,Female,Black,Bachelor,21,Tier 3,0.0
3418,Male,Prefer not to say,Bachelor,21,Tier 2,0.0
3419,Female,Hispanic,Bachelor,22,Tier 3,0.0
3420,Male,Other,Bachelor,40,Tier 2,10.0
3421,Male,Black,Master,27,Tier 2,4.0
3422,Male,Asian,Bachelor,45,Tier 2,9.0
3423,Other,Prefer not to say,Bachelor,22,Tier 1,0.0
3424,Male,Hispanic,Bachelor,21,Tier 3,1.0
3425,Male,Hispanic,Bachelor,23,Tier 2,0.0
3426,Male,Black,Bachelor,21,Tier 2,0.0
3427,Female,White,Master,28,Tier 3,1.0
3428,Female,Black,Bachelor,21,Tier 2,0.0
3429,Female,Hispanic,Master,25,Tier 3,2.0
3430,Female,Hispanic,Bachelor,22,Tier 3,0.0
3431,Male,Prefer not to say,Bachelor,21,Tier 2,0.0
3432,Male,Black,Bachelor,23,Tier 3,0.0
3433,Male,White,Master,27,Tier 3,4.0
3434,Male,White,Master,28,Tier 3,2.0
3435,Female,Hispanic,Bachelor,21,Tier 3,0.0
3436,Prefer not to say,Asian,Master,27,Tier 3,2.0
3437,Female,Prefer not to say,Bachelor,22,Tier 1,0.0
3438,Male,Hispanic,Master,25,Tier 3,2.0
3439,Female,Asian,Bachelor,46,Tier 3,9.0
3440,Male,White,Bachelor,30,Tier 3,2.0
3441,Female,Hispanic,Bachelor,21,Tier 2,0.0
3442,Female,Asian,Bachelor,23,Tier 1,0.0
3443,Prefer not to say,Hispanic,Bachelor,23,Tier 3,0.0
3444,Male,Asian,Bachelor,28,Tier 3,2.0
3445,Male,White,Bachelor,23,Tier 1,0.0
3446,Male,Hispanic,Bachelor,32,Tier 3,6.0
3447,Male,Prefer not to say,Master,49,Tier 3,12.0
3448,Male,White,Master,41,Tier 3,5.0
3449,Female,Asian,Bachelor,22,Tier 3,0.0
3450,Prefer not to say,White,Bachelor,51,Tier 3,10.0
3451,Male,Black,Bachelor,21,Tier 3,0.0
3452,Prefer not to say,Black,Bachelor,21,Tier 3,0.0
3453,Prefer not to say,Black,Bachelor,38,Tier 2,5.0
3454,Female,Other,Master,22,Tier 3,0.0
3455,Female,Other,Bachelor,53,Tier 3,9.0
3456,Male,Black,Bachelor,40,Tier 2,9.0
3457,Prefer not to say,Asian,Bachelor,27,Tier 3,3.0
3458,Prefer not to say,Black,Bachelor,34,Tier 3,6.0
3459,Male,Other,Bachelor,23,Tier 2,0.0
3460,Prefer not to say,Black,Bachelor,34,Tier 1,3.0
3461,Male,Asian,Bachelor,23,Tier 3,0.0
3462,Prefer not to say,Black,Bachelor,32,Tier 3,5.0
3463,Female,Prefer not to say,Master,33,Tier 1,4.0
3464,Female,Hispanic,Master,24,Tier 3,0.0
3465,Male,Black,Bachelor,21,Tier 2,0.0
3466,Prefer not to say,Prefer not to say,Bachelor,21,Tier 3,0.0
3467,Female,Hispanic,Bachelor,50,Tier 1,10.0
3468,Male,Hispanic,Bachelor,23,Tier 2,1.0
3469,Female,Prefer not to say,Bachelor,50,Tier 2,9.0
3470,Male,Other,Bachelor,23,Tier 2,0.0
3471,Female,Black,Bachelor,55,Tier 1,7.0
3472,Female,Hispanic,Bachelor,47,Tier 3,9.0
3473,Male,Black,Bachelor,39,Tier 2,9.0
3474,Male,Other,Bachelor,21,Tier 3,0.0
3475,Female,Other,Bachelor,38,Tier 2,6.0
3476,Male,Hispanic,Bachelor,21,Tier 1,0.0
3477,Female,Hispanic,Bachelor,45,Tier 2,9.0
3478,Male,Asian,Bachelor,23,Tier 2,0.0
3479,Male,Other,Bachelor,22,Tier 2,0.0
3480,Male,Hispanic,Bachelor,21,Tier 3,0.0
3481,Female,Asian,Bachelor,41,Tier 3,10.0
3482,Female,Black,Bachelor,21,Tier 2,0.0
3483,Female,Black,Master,26,Tier 2,5.0
3484,Other,Prefer not to say,Bachelor,23,Tier 3,0.0
3485,Female,Other,Master,52,Tier 2,7.0
3486,Male,Black,Bachelor,34,Tier 2,5.0
3487,Male,Other,Master,46,Tier 3,6.0
3488,Female,Black,Master,26,Tier 3,3.0
3489,Female,Asian,Bachelor,23,Tier 3,0.0
3490,Other,Hispanic,Bachelor,46,Tier 3,8.0
3491,Female,Other,Bachelor,21,Tier 1,0.0
3492,Male,Black,Bachelor,26,Tier 3,5.0
3493,Prefer not to say,Asian,Bachelor,21,Tier 3,0.0
3494,Other,Other,Bachelor,23,Tier 3,0.0
3495,Female,Other,Bachelor,53,Tier 3,9.0
3496,Male,Hispanic,Bachelor,51,Tier 3,11.0
3497,Prefer not to say,White,Bachelor,23,Tier 2,0.0
3498,Female,Hispanic,Bachelor,51,Tier 1,12.0
3499,Female,Black,Bachelor,21,Tier 3,0.0
3500,Female,White,Master,24,Tier 3,0.0
3501,Male,Hispanic,Master,24,Tier 1,0.0
3502,Female,White,PhD,26,Tier 3,4.0
3503,Male,Asian,Master,28,Tier 3,3.0
3504,Male,Other,Master,25,Tier 2,0.0
3505,Male,White,Bachelor,43,Tier 3,10.0
3506,Prefer not to say,White,Bachelor,38,Tier 2,6.0
3507,Other,Other,Bachelor,41,Tier 3,11.0
3508,Male,Black,Bachelor,42,Tier 3,10.0
3509,Male,Asian,Bachelor,23,Tier 3,2.0
3510,Female,Hispanic,Master,44,Tier 2,9.0
3511,Female,Black,Bachelor,44,Tier 1,10.0
3512,Female,Asian,Master,34,Tier 3,8.0
3513,Female,White,Bachelor,21,Tier 3,2.0
3514,Other,White,Bachelor,23,Tier 3,0.0
3515,Female,Black,Bachelor,30,Tier 3,2.0
3516,Male,White,Bachelor,23,Tier 3,1.0
3517,Prefer not to say,Black,Bachelor,21,Tier 2,0.0
3518,Female,Asian,Bachelor,28,Tier 3,4.0
3519,Female,Hispanic,Bachelor,21,Tier 3,0.0
3520,Female,Black,Bachelor,22,Tier 3,0.0
3521,Male,Asian,Bachelor,46,Tier 2,9.0
3522,Female,White,Master,51,Tier 2,6.0
3523,Other,Black,Bachelor,23,Tier 3,0.0
3524,Male,White,Bachelor,21,Tier 3,0.0
3525,Male,Black,Bachelor,29,Tier 1,1.0
3526,Prefer not to say,Prefer not to say,Master,27,Tier 2,4.0
3527,Female,Prefer not to say,Master,54,Tier 3,10.0
3528,Female,Other,Bachelor,22,Tier 3,0.0
3529,Male,Asian,Bachelor,24,Tier 3,0.0
3530,Male,Black,Bachelor,22,Tier 1,0.0
3531,Female,Prefer not to say,Bachelor,49,Tier 3,6.0
3532,Male,White,PhD,34,Tier 3,4.0
3533,Male,Asian,Master,54,Tier 2,9.0
3534,Female,White,PhD,23,Tier 3,2.0
3535,Female,Other,Bachelor,44,Tier 2,12.0
3536,Male,Black,Master,55,Tier 2,12.0
3537,Male,Prefer not to say,Bachelor,32,Tier 2,6.0
3538,Female,Asian,Master,27,Tier 3,3.0
3539,Male,Hispanic,Bachelor,23,Tier 1,2.0
3540,Female,Black,Bachelor,23,Tier 2,0.0
3541,Female,Black,Bachelor,23,Tier 3,0.0
3542,Male,White,Bachelor,22,Tier 3,0.0
3543,Female,Hispanic,Bachelor,23,Tier 3,0.0
3544,Other,Asian,Bachelor,23,Tier 3,0.0
3545,Male,Hispanic,Bachelor,21,Tier 3,0.0
3546,Female,Asian,Bachelor,40,Tier 2,7.0
3547,Female,Other,Bachelor,37,Tier 3,7.0
3548,Female,Asian,Bachelor,35,Tier 3,6.0
3549,Female,Hispanic,Master,25,Tier 3,1.0
3550,Female,Asian,Bachelor,23,Tier 2,0.0
3551,Female,White,Master,24,Tier 3,0.0
3552,Male,White,Bachelor,23,Tier 3,0.0
3553,Male,White,Bachelor,21,Tier 3,0.0
3554,Prefer not to say,Asian,Bachelor,23,Tier 3,1.0
3555,Prefer not to say,Asian,Bachelor,23,Tier 2,0.0
3556,Other,White,Bachelor,21,Tier 3,0.0
3557,Female,Hispanic,Bachelor,21,Tier 2,1.0
3558,Male,Hispanic,Master,22,Tier 3,0.0
3559,Female,White,Bachelor,39,Tier 1,10.0
3560,Male,Asian,Bachelor,49,Tier 1,12.0
3561,Female,White,Bachelor,22,Tier 2,0.0
3562,Prefer not to say,Black,Master,28,Tier 3,3.0
3563,Male,Asian,Bachelor,21,Tier 3,0.0
3564,Male,White,Bachelor,21,Tier 2,0.0
3565,Male,Black,Master,49,Tier 3,10.0
3566,Other,Asian,Bachelor,23,Tier 3,0.0
3567,Female,Asian,Master,55,Tier 3,10.0
3568,Female,White,Master,24,Tier 2,0.0
3569,Male,Hispanic,Bachelor,48,Tier 2,6.0
3570,Male,Other,Bachelor,26,Tier 2,4.0
